student_id,date,subject,attendance_status
S07032,2025-01-29,Arabic, late
S00520,2024-03-11,Science,Present
S01159,2024-09-29,Science, late
S08740,2024-06-25,Arabic,left early
S07779,2025-01-05,Arabic, late
S03775,2024-04-07,Geography,Absent
S02454,2024-07-02,Science,left early
S03924,2024-10-09,Science,absnt
S11207,2024-05-29,Geography, late
S01098,2025-02-18,Arabic,absnt
S02389,2024-04-12,Arabic,Present
S02308,2025-02-16,History,Late
S09760,2024-07-21,Science,left early
S09336,2024-09-11,English,Present
S11941,2025-02-21,History,absnt
S05246,2024-03-31,History,Absent
S05145,2024-07-18,Science,Late
S09992,2024-10-09,Arabic,Late
S03833,2025-02-20,English, late
S08200,2024-04-19,Arabic, late
S00639,2024-09-22,English,Late
S04820,2024-06-19,Math,left early
S12123,2025-02-01,Math, late
S00981,2025-02-19,Geography,excused
S08726,2024-12-23,Arabic,excused
S01439,2024-12-04,English,Present
S09351,2025-01-08,History,Absent
S03512,2024-07-05,Math,excused
S02873,2024-07-25,English,Present
S02329,2024-05-26,Math,PRESENT 
S02187,2025-02-24,Arabic,PRESENT 
S02437,2024-03-17,Science,excused
S07291,2024-12-16,English,Present
S02976,2024-12-27,History, late
S08394,2024-08-08,English,PRESENT 
S00591,2024-04-29,Arabic,Late
S10465,2024-10-07,Math,PRESENT 
S03927,2024-06-25,Science,PRESENT 
S07944,2024-05-27,History,PRESENT 
S06782,2025-03-07,Geography,excused
S04024,2024-05-26,History,Late
S11120,2024-11-19,English, late
S06778,2024-08-13,Arabic,absnt
S09451,2024-10-30,Geography,Present
S07569,2024-04-28,History,left early
S04261,2024-06-02,English,Absent
S12070,2024-03-21,Arabic,Late
S00926,2024-06-24,Geography,PRESENT 
S07287,2025-01-30,Arabic,Absent
S03556,2024-10-17,History,left early
S10608,2024-08-12,Arabic,Absent
S08456,2024-07-05,Geography, late
S06166,2024-05-22,History,left early
S02105,2024-08-30,English,excused
S00444,2024-07-28,History,Late
S00120,2024-05-09,Arabic,PRESENT 
S06380,2024-11-24,History,Present
S03473,2025-03-01,Arabic,Late
S04823,2024-06-21,Science,Present
S11453,2024-12-31,Math,Present
S02009,2024-10-01,History,PRESENT 
S02362,2025-03-07,History,Absent
S02321,2024-05-16,History, late
S02693,2025-02-15,History,Present
S00575,2025-01-14,Geography,Absent
S10409,2024-04-26,Science,left early
S10854,2024-12-27,History,absnt
S00821,2024-12-28,History,absnt
S04691,2024-11-15,History,Present
S04792,2025-02-01,Math,Late
S11234,2025-03-09,English,Absent
S03521,2024-06-02,Math,left early
S05298,2025-02-15,English,Late
S02679,2024-07-24,Arabic,Late
S00801,2024-05-06,Geography,Late
S08015,2024-04-01,Arabic,PRESENT 
S08904,2024-05-29,Science,excused
S04416,2025-02-25,Geography, late
S09106,2025-01-27,History,absnt
S05250,2024-11-19,Math,Absent
S05479,2024-10-28,Geography,left early
S08202,2025-02-07,English, late
S04992,2024-11-02,Geography,Present
S11355,2024-03-13,English, late
S10413,2024-03-21,Math, late
S00756,2025-03-06,Math,left early
S07727,2024-05-09,Science,Absent
S07496,2024-04-01,History,Late
S05732,2024-10-14,History,left early
S02122,2024-03-12,Geography, late
S01671,2025-02-20,Arabic,Absent
S05413,2025-02-23,History,absnt
S08750,2024-07-24,Math,PRESENT 
S01356,2024-09-08,Science,excused
S09307,2025-02-19,Geography,Absent
S11364,2024-10-30,Math, late
S04955,2024-03-13,Math,Late
S02336,2024-11-08,Science,Present
S09513,2024-08-25,English,Present
S00573,2024-03-14,Geography,Absent
S08403,2024-03-10,Math,excused
S11767,2024-12-17,Math,PRESENT 
S07452,2024-04-04,Math,Late
S08208,2025-01-17,English,Present
S01391,2025-01-08,English,left early
S00915,2024-06-17,English,PRESENT 
S09827,2024-08-17,Arabic,PRESENT 
S04072,2024-06-07,English, late
S07729,2025-02-21,Science,Late
S09578,2025-01-27,Arabic,Absent
S09941,2024-05-02,Arabic, late
S06548,2024-12-28,History,Late
S00487,2024-12-27,English,Late
S10411,2024-05-09,Math,absnt
S00959,2024-08-09,History,Late
S06419,2024-09-01,English,PRESENT 
S10371,2024-07-25,Math,left early
S07710,2024-10-20,Math,PRESENT 
S08037,2024-10-16,Science,PRESENT 
S03756,2024-12-21,Science, late
S05331,2024-03-25,History,Absent
S07227,2024-05-24,Science,Late
S11660,2025-03-01,Science, late
S10448,2024-10-26,Science, late
S06324,2024-12-04,History,PRESENT 
S11438,2025-01-14,Geography,left early
S10364,2024-09-23,English,absnt
S06024,2024-05-19,Arabic,excused
S11926,2024-04-15,Geography,excused
S11494,2024-10-03,Science,Present
S04647,2024-04-17,Math,Present
S11215,2024-09-28,Science,Absent
S04485,2024-08-28,Math,excused
S03770,2024-04-04,History, late
S11425,2024-12-23,Science,Present
S02146,2024-08-18,Geography, late
S11625,2025-02-14,Arabic, late
S04987,2025-03-05,History,excused
S01141,2024-08-30,Arabic,absnt
S03831,2024-05-11,Arabic,excused
S00600,2025-01-20,Arabic, late
S11395,2025-03-07,Geography,Present
S03672,2024-07-10,Arabic,Absent
S07438,2024-07-17,Math,left early
S05737,2024-03-27,Science,Absent
S06780,2024-03-29,History,excused
S03151,2024-06-03,History, late
S10915,2024-06-02,Math,left early
S02294,2024-10-13,Arabic,PRESENT 
S11270,2024-12-01,Geography,excused
S11579,2024-08-21,Math,Absent
S00137,2024-06-15,Math,PRESENT 
S10709,2024-03-19,Math,Absent
S10724,2024-06-07,Geography,excused
S00903,2024-05-09,Science,excused
S07771,2024-11-10,Math,left early
S05071,2025-02-24,Math,left early
S05819,2024-08-16,Arabic,Absent
S06273,2024-12-30,Science,Late
S08885,2025-01-23,English,Late
S03606,2025-02-09,Science,Absent
S02926,2024-05-16,Math,PRESENT 
S10819,2024-09-30,English, late
S03488,2024-11-11,English,Present
S05544,2024-04-28,Geography,Present
S02352,2024-10-27,Science,absnt
S08664,2025-01-19,Science,excused
S10271,2025-01-03,History,PRESENT 
S05905,2024-05-15,Arabic,absnt
S07273,2024-06-15,English,Late
S08933,2025-03-02,English,PRESENT 
S00997,2024-11-09,Science,Present
S12153,2024-09-29,Math,Late
S10289,2024-03-10,Science, late
S03254,2024-05-31,Geography,Late
S09055,2025-02-14,Science,absnt
S00717,2024-04-13,Arabic,PRESENT 
S11990,2024-11-05,Geography,left early
S08691,2024-11-17,Arabic, late
S06077,2024-06-18,Arabic, late
S09359,2024-08-31,Arabic,left early
S10306,2025-01-19,English,Late
S00437,2024-12-15,Geography,Late
S03942,2024-11-26,Science,Late
S10119,2024-03-25,Geography,Absent
S10240,2024-11-15,Science,left early
S00223,2024-08-05,English,Absent
S03922,2024-11-07,Arabic,left early
S09223,2024-10-24,History,absnt
S05013,2024-04-02,Geography,excused
S10298,2024-04-07,Arabic,excused
S03064,2024-12-29,Geography,Present
S09906,2024-08-20,Science, late
S04598,2024-11-27,English,excused
S07525,2024-03-15,Arabic,excused
S11022,2024-07-03,Science,absnt
S07073,2024-03-19,Arabic,left early
S04056,2024-06-22,Arabic,PRESENT 
S11256,2024-04-06,Geography,excused
S01339,2024-08-05,Arabic,Absent
S07938,2024-03-19,Science,Present
S09320,2025-02-14,History,excused
S04129,2024-12-25,History,Late
S07957,2024-05-14,Arabic,Absent
S08552,2024-03-16,Arabic,Absent
S04771,2024-10-09,History,Present
S06231,2024-07-10,Math,absnt
S03558,2024-06-25,Geography,Present
S02995,2025-03-03,Geography,Late
S00955,2025-01-16,Geography,Late
S03548,2024-08-29,Math,left early
S04851,2024-11-12,Math,Present
S09786,2024-10-20,English,excused
S04835,2024-09-29,Math,left early
S04972,2024-12-28,History,Present
S07960,2025-02-02,Geography, late
S08660,2024-10-21,History,absnt
S01485,2024-07-21,English,excused
S04502,2025-02-05,English,absnt
S10880,2024-05-17,Geography,absnt
S01236,2025-01-15,English,Absent
S02604,2024-03-29,History,PRESENT 
S07108,2024-05-20,History,Late
S09706,2024-05-13,Math,Late
S01193,2024-09-28,English,Late
S01008,2024-05-28,Geography,PRESENT 
S02740,2024-04-20,History,absnt
S03991,2024-10-26,Geography,excused
S00041,2024-10-09,Math,absnt
S02052,2024-09-16,Math,excused
S07298,2025-01-25,English,Absent
S06228,2024-05-17,Math,Late
S10901,2024-12-09,Arabic,Present
S10628,2025-02-05,Math,Late
S06010,2024-04-01,Math, late
S08402,2024-12-28,History,left early
S10097,2024-09-03,History,left early
S07821,2024-11-25,English, late
S03718,2024-08-15,English,left early
S06608,2024-10-23,Science,Late
S08121,2025-03-06,History,left early
S02814,2024-11-03,History,absnt
S03378,2024-04-09,History, late
S07229,2025-02-23,Science,PRESENT 
S07232,2024-12-18,English,Absent
S02400,2024-12-10,Math,absnt
S10234,2024-12-11,Math,Present
S03384,2024-07-03,History, late
S02510,2024-12-23,English,Present
S11892,2024-05-31,Science,Present
S06304,2024-12-04,History,absnt
S02348,2024-07-20,Science, late
S01831,2024-12-09,English,PRESENT 
S04039,2024-09-22,English,absnt
S05538,2024-05-26,Geography, late
S08340,2024-03-21,Geography,Late
S03440,2025-01-14,Science,excused
S02674,2024-09-06,Math,PRESENT 
S10312,2024-05-11,Science,left early
S01014,2024-12-18,Math,Present
S02357,2024-03-17,Science,excused
S08272,2024-09-17,Arabic,Late
S11746,2025-02-10,Arabic,Present
S04885,2024-12-07,English, late
S04185,2024-11-22,Math,left early
S04825,2024-04-13,Arabic,PRESENT 
S07014,2024-11-23,English, late
S02615,2024-03-16,Geography,PRESENT 
S09121,2025-02-21,Arabic,Late
S09751,2024-12-20,English,Present
S05122,2024-06-06,English,Late
S00403,2024-11-12,English,Present
S07069,2025-01-13,Geography, late
S09352,2025-01-19,Arabic,Present
S06867,2024-09-29,Arabic,Present
S01351,2024-03-24,Science,Present
S01772,2024-07-03,History,Absent
S03133,2024-09-27,Math,left early
S04059,2024-10-19,History, late
S03214,2024-12-03,History,left early
S06403,2025-02-16,Math,Present
S08802,2025-01-03,Math,absnt
S07510,2025-01-01,English, late
S08338,2025-02-15,Geography,absnt
S06664,2024-06-23,Science,left early
S04907,2025-03-03,Science,PRESENT 
S04890,2024-09-07,English,absnt
S09086,2024-06-16,Science,left early
S03855,2024-09-10,English,Absent
S03674,2024-12-23,Science,Late
S02399,2024-07-20,Geography,excused
S09676,2024-11-04,Math,Present
S09834,2024-12-17,English,absnt
S03751,2024-06-05,Arabic,left early
S04146,2024-03-10,Arabic,absnt
S05502,2025-01-30,Arabic,Absent
S11184,2024-10-30,History,left early
S08990,2024-07-21,Science,Late
S11094,2024-10-14,Math,PRESENT 
S11516,2024-06-02,Arabic, late
S02861,2024-04-23,English,absnt
S08434,2024-03-28,Science,Absent
S07414,2024-12-08,English,Present
S01579,2025-01-30,Geography,excused
S00741,2024-07-24,Arabic,Absent
S05067,2024-03-24,Geography,excused
S08152,2024-10-23,History,Late
S11861,2024-10-03,History, late
S06022,2024-07-16,Math,left early
S03315,2024-06-12,Science,Absent
S03612,2024-12-22,Science, late
S11842,2024-12-27,English,absnt
S00489,2024-12-14,English, late
S10507,2024-06-24,Science,left early
S00255,2024-10-20,English,Late
S02840,2024-07-07,History,Absent
S01427,2024-07-04,Arabic,excused
S11213,2024-07-02,English,left early
S08186,2024-08-21,Science,Present
S04386,2024-05-15,Geography,excused
S10793,2024-05-29,Math,excused
S01131,2024-10-15,Arabic,Absent
S00408,2025-03-04,English,absnt
S10666,2024-07-16,Arabic,excused
S06006,2024-04-05,Science,absnt
S04243,2025-01-03,Arabic,left early
S12006,2024-10-22,Arabic,Late
S09693,2024-11-19,Geography, late
S05200,2024-10-07,History,Absent
S04957,2024-04-02,Math,PRESENT 
S12122,2024-08-04,Math,left early
S10068,2024-10-06,Arabic,PRESENT 
S08985,2024-06-12,History,excused
S11976,2024-12-03,Science,Present
S08616,2024-07-22,Math,Absent
S05106,2024-09-26,Science,Late
S00564,2024-05-28,Math,left early
S05334,2024-10-18,Arabic,Absent
S03468,2024-08-17,History,Present
S00179,2024-06-23,Math,Absent
S01633,2025-02-20,Science,Absent
S11668,2025-02-28,Arabic,PRESENT 
S10115,2025-01-18,History,Absent
S01346,2024-10-08,Arabic,Late
S01072,2024-05-05,Math, late
S03335,2025-02-01,Science, late
S09980,2024-07-11,Arabic,PRESENT 
S09921,2024-06-03,Math,Late
S04937,2024-03-14,Math,left early
S11693,2024-06-21,Arabic,Absent
S08177,2024-08-28,Science,Present
S04009,2024-05-13,Science,Late
S07473,2024-07-19,History,PRESENT 
S04104,2025-02-09,English,absnt
S03889,2024-05-24,Science,absnt
S00956,2024-05-14,English,left early
S11129,2024-07-02,Math, late
S02381,2024-04-22,Math, late
S05708,2025-02-08,Science,Late
S04711,2024-11-15,History,PRESENT 
S08471,2024-06-05,Math,left early
S05648,2024-10-29,Arabic,Present
S09354,2024-07-20,Math,Late
S01060,2024-06-04,History,absnt
S00797,2025-01-01,Science,Absent
S08033,2024-04-23,Arabic,excused
S03379,2024-06-22,Arabic,excused
S09094,2024-05-22,History,PRESENT 
S00346,2024-12-07,Math,excused
S08120,2024-12-05,English, late
S04727,2024-04-19,Geography,Absent
S10563,2024-04-06,Arabic,Late
S03244,2024-05-17,English,Late
S02721,2024-07-21,Math,PRESENT 
S09710,2024-08-20,English,excused
S01407,2024-12-16,Arabic,Present
S01230,2024-05-01,Geography,left early
S02020,2024-09-03,Math,PRESENT 
S11202,2025-01-27,Math,PRESENT 
S01023,2025-03-07,Science,Absent
S02372,2024-03-09,History,absnt
S03401,2025-02-23,Math,Absent
S06432,2024-07-27,Arabic,Absent
S02852,2024-10-29,Science,Absent
S07460,2024-09-13,Science,left early
S11790,2024-06-08,History,Late
S11688,2024-03-26,English, late
S08323,2024-12-21,History,Present
S11683,2024-09-06,Arabic, late
S11940,2024-06-24,Science,left early
S01820,2025-02-22,History,excused
S05571,2024-08-30,Science,left early
S01583,2025-02-06,Math,Present
S10524,2024-04-29,Science,left early
S04866,2025-01-12,Math, late
S10468,2024-05-01,English,Present
S10150,2025-01-15,English,left early
S06036,2024-05-01,Geography,Absent
S01102,2024-04-18,Geography,Late
S05539,2024-06-22,Math,PRESENT 
S08925,2024-04-15,Science,left early
S10509,2024-10-24,Arabic,Absent
S05373,2024-08-22,Math,PRESENT 
S04154,2024-09-06,History,left early
S07029,2024-08-31,Geography,excused
S02964,2024-11-21,Arabic,Late
S02209,2024-11-17,Arabic,left early
S01293,2024-04-22,Math,Late
S02736,2024-11-24,Arabic,Present
S03928,2024-08-14,Arabic,PRESENT 
S03101,2025-02-07,Science,PRESENT 
S09377,2025-03-06,Science, late
S01095,2024-07-08,Geography,Late
S04138,2025-02-09,English,Late
S09628,2024-04-25,Science,Absent
S07270,2024-05-11,Arabic,Present
S00415,2024-05-30,English,Absent
S00388,2024-04-28,Arabic,PRESENT 
S05630,2024-11-28,Math,left early
S07246,2024-10-18,Geography,left early
S01844,2024-10-10,English,Present
S09408,2024-05-17,Arabic,PRESENT 
S09002,2024-07-07,Math, late
S11018,2025-01-23,Arabic,Absent
S10432,2024-04-09,Science,Absent
S02491,2025-01-22,Math,absnt
S09723,2024-09-05,Arabic,Late
S00234,2024-11-23,Geography,left early
S01420,2024-12-02,Math,Late
S01394,2025-01-25,English,PRESENT 
S00875,2025-03-08,Science,PRESENT 
S06312,2024-04-19,History, late
S08001,2024-09-03,English,PRESENT 
S01643,2024-07-18,Science,Late
S04428,2024-06-01,Geography,excused
S04600,2024-03-24,Geography,Late
S11457,2024-12-03,Geography,left early
S09134,2024-03-11,Science,Present
S04865,2024-12-13,English,Present
S06402,2025-02-25,Geography,Absent
S02992,2024-07-16,Math,Present
S03727,2024-04-12,Geography,left early
S07223,2024-06-13,History, late
S09345,2024-06-26,English,excused
S08725,2024-08-22,History,Late
S11185,2024-09-27,Science, late
S01703,2025-01-16,History,Late
S02401,2024-06-27,Geography,PRESENT 
S03048,2024-11-04,History,left early
S08649,2025-01-16,Science,Late
S10418,2024-08-17,History,excused
S12058,2024-03-11,English,absnt
S05779,2024-03-16,Geography,PRESENT 
S01950,2024-05-16,Geography, late
S05016,2024-12-15,History,left early
S08628,2024-08-03,English,Absent
S06294,2024-09-08,Science,absnt
S08395,2024-12-10,Geography,left early
S07833,2024-08-17,Math,Present
S05895,2024-03-23,Geography,Present
S05355,2024-08-31,Geography,Late
S06970,2025-01-14,Geography,Present
S07684,2024-07-25,English,Absent
S07926,2024-06-26,Geography,Absent
S02205,2024-11-08,Math,excused
S10965,2024-10-06,History,left early
S08412,2025-03-08,Geography,PRESENT 
S04101,2024-05-23,Arabic,Absent
S02710,2024-06-11,Arabic,excused
S03279,2025-02-11,Arabic,absnt
S09007,2024-11-21,Math,absnt
S06568,2024-05-05,Arabic,PRESENT 
S02206,2024-05-31,Math,Present
S07806,2025-02-25,Arabic,Late
S10865,2024-07-15,Science,Absent
S05089,2025-01-21,Math,PRESENT 
S06597,2024-03-18,Science,Present
S06457,2024-04-03,Science,Present
S05912,2024-09-01,Arabic,excused
S03129,2024-08-01,Geography, late
S07211,2024-11-03,History,Late
S02466,2024-06-30,Arabic,Absent
S10798,2024-11-19,Math,Late
S12021,2025-02-13,English,excused
S08675,2024-04-14,English, late
S09169,2025-02-15,History,excused
S08311,2024-06-24,Science,absnt
S08310,2024-07-26,Geography,PRESENT 
S02630,2024-05-04,Arabic, late
S03242,2024-08-25,Arabic,Late
S04864,2024-05-11,Science,Absent
S05678,2024-05-13,English,Absent
S01290,2024-04-27,Arabic,PRESENT 
S06688,2025-01-25,English,Present
S10835,2024-06-09,History,absnt
S06672,2024-06-13,English,absnt
S04425,2024-09-18,Arabic,absnt
S04317,2024-08-01,English,absnt
S11921,2024-12-08,History,left early
S07768,2024-09-25,Science,excused
S00635,2024-07-25,Geography,left early
S00604,2024-08-11,Math,excused
S09573,2024-07-16,Science,Present
S08993,2024-11-16,History,PRESENT 
S02773,2024-06-15,Science,Absent
S08557,2024-11-11,Science,Present
S01203,2024-12-29,Math,PRESENT 
S05384,2024-04-27,Geography,absnt
S00190,2024-10-23,Arabic,PRESENT 
S09588,2024-12-14,Math,Late
S05988,2025-03-07,Arabic,Present
S10775,2024-04-10,English,left early
S02728,2024-11-05,Math,left early
S09257,2024-05-02,Arabic,excused
S11694,2024-04-04,Geography,excused
S05918,2024-08-17,Math,Present
S10070,2024-10-15,Geography,excused
S05685,2024-06-23,Arabic,excused
S09076,2024-08-12,Math,PRESENT 
S00370,2024-12-12,English,absnt
S09168,2024-05-06,History,Late
S08551,2024-05-04,History,PRESENT 
S07021,2024-12-02,Geography,excused
S08735,2024-05-24,Math,left early
S11098,2024-06-18,Science,Absent
S02019,2024-06-22,History,absnt
S09314,2024-05-21,Math,Late
S03351,2025-02-25,Geography,excused
S01780,2025-02-10,Math,absnt
S05326,2024-11-17,English,PRESENT 
S07683,2024-09-24,Math,excused
S01574,2024-04-30,English,Late
S03847,2024-08-18,History,PRESENT 
S11499,2025-02-02,History,absnt
S07198,2025-02-20,Geography, late
S05560,2024-12-09,Geography,Late
S00767,2025-01-23,Math,Late
S00994,2024-06-08,Math,Late
S11487,2025-01-12,Science,PRESENT 
S10593,2025-01-04,Arabic,left early
S04947,2024-04-13,Geography,Absent
S02520,2024-03-14,Arabic,absnt
S07281,2024-06-05,History,PRESENT 
S06734,2025-01-15,Geography,absnt
S03312,2024-07-12,History,PRESENT 
S09914,2024-04-02,Arabic,Absent
S07899,2024-09-22,Geography, late
S09139,2025-03-08,History,absnt
S01264,2024-05-27,Arabic,absnt
S09413,2024-05-25,Science,absnt
S10100,2024-08-31,Geography,excused
S09869,2025-03-03,Science,Absent
S03966,2024-09-08,Math,absnt
S07828,2024-04-15,Science,PRESENT 
S08463,2024-05-17,Math,Present
S01300,2024-09-10,Science,Absent
S01033,2025-01-08,Science,PRESENT 
S03732,2024-05-30,History,PRESENT 
S11095,2024-09-23,Arabic,Absent
S11049,2024-08-30,Science,Late
S01935,2024-08-02,English,Absent
S08138,2024-06-11,Science,Late
S07625,2024-04-10,Arabic, late
S05421,2024-06-02,Math,left early
S04272,2024-11-03,Math, late
S01581,2024-09-07,Science,absnt
S04581,2024-06-07,English,Present
S01100,2024-08-03,Science,left early
S08349,2025-02-28,English,PRESENT 
S00431,2024-12-07,Science,PRESENT 
